Date,Channel,Data Source,Campaign,Spend,CPM,CTR,CPC,Video Views,Impressions,Conversions,Conversion Rate
2024-05-10,Programmatic,Facebook,Optional,63297.69,75.2,4.98,1.51,336676,841758,21252,50.7
2023-12-01,Organic,Bing,Optional,4553.92,19.82,1.77,1.12,17485,229721,64,1.57
2023-08-06,Paid Search,Bing,Optional,122101.82,217.62,4.66,4.67,178895,561080,3297,12.61
2024-10-13,Paid Search,Facebook,Fundamental,60009.6,75.93,3.39,2.24,640063,790288,19195,71.65
2024-06-18,Organic,Stack,Diverse,11243.42,41.87,3.95,1.06,186123,268556,7347,69.27
2023-04-22,Programmatic,Facebook,Optional,46505.07,77.85,2.11,3.69,147127,597332,8047,63.85
2023-09-23,Programmatic,Stack,Entreprise,40987.65,48.18,2.92,1.65,384458,850750,14190,57.12
2024-08-31,Organic,LinkedIn,Diverse,32637.92,43.9,1.12,3.92,367478,743454,374,4.49
2023-01-01,Paid Search,Stack,Entreprise,5955.16,11.04,4.8,0.23,13871,539419,1345,5.19
2024-03-03,Organic,LinkedIn,Optional,9486.72,32.39,1.0,3.24,132760,292899,1458,49.8
2024-03-05,Organic,Amazon Ad,Diverse,12072.13,22.15,4.52,0.49,390225,545079,15703,63.74
2024-09-10,Organic,Facebook,Optional,30027.6,31.01,4.08,0.76,495737,968391,31172,78.9
2024-08-08,Programmatic,Stack,Optional,21695.24,29.6,3.02,0.98,239698,733058,21543,97.31
2023-04-11,Paid Search,LinkedIn,Mandatory,17546.4,28.56,1.19,2.4,385518,614446,5885,80.5
2024-10-16,Paid Search,Facebook,Mandatory,15899.47,44.67,3.41,1.31,315633,355924,3558,29.32
2024-05-06,Paid Search,Google Search Ads,Diverse,79614.36,114.15,4.53,2.52,493080,697432,19122,60.53
2024-10-04,Organic,Stack,Seamless,5041.08,85.96,2.14,4.02,38900,58644,337,26.87
2023-11-04,Programmatic,Amazon Ad,Fundamental,8918.1,19.44,0.8,2.43,222767,458853,3522,95.97
2023-05-23,Programmatic,Google Search Ads,Mandatory,4413.2,55.89,2.99,1.87,63802,78963,1871,79.28
2024-09-10,Programmatic,LinkedIn,Mandatory,45735.09,86.21,2.79,3.09,160781,530532,7147,48.29
2023-10-04,Paid Social,Bing,Mandatory,2373.03,14.15,1.43,0.99,26628,167657,145,6.05
2023-04-19,Paid Social,Stack,Entreprise,6576.78,126.36,4.3,2.94,19047,52046,1598,71.43
2024-07-29,Paid Social,Bing,Fundamental,28142.61,40.74,1.4,2.91,135511,690801,6453,66.73
2023-06-22,Paid Search,Google,Mandatory,109951.38,218.06,4.72,4.62,188164,504235,19158,80.5
2023-08-15,Paid Social,Google Search Ads,Optional,34257.0,63.65,3.35,1.9,325697,538231,16207,89.89
2024-10-28,Paid Search,Bing,Mandatory,12090.6,16.63,1.54,1.08,655448,726988,8851,79.06
2023-04-14,Paid Social,Bing,Optional,10816.14,38.33,1.8,2.13,71607,282155,1445,28.46
2024-04-21,Programmatic,Amazon Ad,Mandatory,2298.14,3.74,1.44,0.26,47074,613888,3797,42.96
2023-08-17,Paid Social,LinkedIn,Entreprise,11306.75,108.02,4.41,2.45,20350,104670,1975,42.8
2023-11-18,Organic,Stack,Mandatory,10241.61,128.06,2.63,4.87,35112,79978,1228,58.39
2024-08-31,Paid Search,Amazon Ad,Diverse,7831.74,25.14,2.89,0.87,87755,311519,2028,22.53
2024-02-15,Organic,Stack,Mandatory,17432.24,30.38,1.55,1.96,515572,573824,3650,41.04
2024-10-01,Paid Search,Stack,Mandatory,80851.71,155.04,3.32,4.67,168143,521496,15314,88.45
2024-08-14,Programmatic,Bing,Seamless,58683.05,82.89,2.7,3.07,508811,707995,5528,28.92
2023-06-25,Paid Search,LinkedIn,Optional,65406.45,95.07,2.28,4.17,250076,687955,13856,88.34
2024-06-11,Paid Social,Google,Mandatory,42055.11,75.73,4.95,1.53,122769,555300,25897,94.22
2023-10-18,Paid Search,Google Search Ads,Optional,10300.68,18.51,1.99,0.93,943,556622,3547,32.02
2024-01-25,Programmatic,Google Search Ads,Seamless,9277.76,22.75,0.72,3.16,364917,407784,150,5.11
2023-05-20,Programmatic,Amazon Ad,Fundamental,9139.68,61.33,4.26,1.44,114891,149013,1754,27.64
2024-02-15,Paid Search,Google Search Ads,Seamless,2200.08,43.55,1.41,3.09,1485,50513,645,90.59
2024-02-10,Organic,Amazon Ad,Mandatory,45238.39,140.88,4.06,3.47,22081,321116,3419,26.23
2023-09-01,Programmatic,Facebook,Mandatory,3809.26,4.88,2.12,0.23,193322,781271,8497,51.3
2023-02-27,Programmatic,Stack,Fundamental,31877.58,82.49,1.66,4.97,243318,386425,6308,98.35
2023-08-18,Programmatic,Amazon Ad,Seamless,10259.6,37.05,2.85,1.3,24245,276926,1006,12.75
2024-05-16,Organic,Facebook,Mandatory,11663.68,17.22,0.6,2.87,583929,677401,140,3.44
2024-02-21,Paid Social,LinkedIn,Fundamental,19931.7,26.54,0.56,4.74,374116,750912,255,6.06
2024-06-30,Paid Social,Bing,Optional,5117.58,38.6,1.65,2.34,110242,132590,2077,94.97
2024-01-06,Organic,LinkedIn,Fundamental,26441.8,37.6,1.58,2.38,511004,703190,358,3.22
2024-11-09,Organic,Amazon Ad,Entreprise,28941.65,45.42,1.15,3.95,210990,637203,2632,35.92
2023-01-08,Paid Social,Stack,Fundamental,14699.88,22.31,2.86,0.78,588371,658957,305,1.62
2023-08-12,Organic,Stack,Optional,22885.06,191.57,4.54,4.22,29537,119459,3162,58.31
2024-09-11,Organic,Google,Seamless,13232.59,41.86,2.6,1.61,194869,316122,830,10.1
2023-10-18,Paid Search,Amazon Ad,Diverse,9229.5,47.75,1.63,2.93,73617,193298,923,29.3
2023-03-12,Paid Social,Google Search Ads,Optional,1474.79,13.48,0.97,1.39,35093,109399,497,46.84
2023-12-13,Programmatic,Google,Mandatory,133639.2,163.94,3.96,4.14,331092,815167,5032,15.59
2024-08-31,Paid Social,LinkedIn,Optional,22065.22,43.84,1.6,2.74,468736,503317,3823,47.47
2023-06-05,Paid Social,Google,Diverse,23229.9,99.83,2.05,4.87,101928,232698,273,5.72
2023-07-25,Organic,Bing,Mandatory,67946.6,195.95,4.26,4.6,32665,346757,6737,45.61
2023-11-15,Programmatic,Google,Entreprise,42727.2,119.98,4.21,2.85,127180,356114,11760,78.44
2024-01-30,Organic,Google,Diverse,1164.32,118.49,3.1,3.83,7042,9826,90,29.61
2023-07-07,Paid Search,Google,Entreprise,60636.6,129.27,3.99,3.24,408529,469070,12901,68.93
2024-11-26,Programmatic,Amazon Ad,Seamless,12422.7,27.86,0.72,3.87,258457,445908,1234,38.44
2023-03-24,Organic,Stack,Optional,82076.16,91.58,4.77,1.92,821962,896186,21344,49.93
2024-06-16,Paid Search,Amazon Ad,Fundamental,16733.55,138.52,4.93,2.81,117393,120800,3033,50.93
2024-11-18,Paid Social,Amazon Ad,Mandatory,17663.16,87.59,3.59,2.44,18693,201663,1927,26.62
2024-12-14,Paid Search,Stack,Optional,37130.83,51.41,1.14,4.51,71386,722255,4078,49.53
2024-08-13,Organic,Amazon Ad,Seamless,47718.24,70.22,2.63,2.67,72410,679571,12492,69.9
2023-02-18,Programmatic,Amazon Ad,Mandatory,15814.8,21.42,4.76,0.45,247189,738327,17281,49.17
2023-08-18,Programmatic,Google Search Ads,Fundamental,5811.89,16.95,3.46,0.49,298692,342832,10726,90.43
2024-08-28,Paid Search,Amazon Ad,Mandatory,17245.5,37.65,2.51,1.5,429923,458065,1056,9.19
2024-11-06,Paid Social,LinkedIn,Entreprise,52806.1,55.97,3.86,1.45,381116,943492,408,1.12
2023-08-11,Paid Search,Bing,Optional,61758.45,83.14,2.41,3.45,49053,742785,13015,72.71
2023-09-23,Programmatic,Google Search Ads,Entreprise,130059.52,130.37,3.79,3.44,152522,997588,30683,81.15
2023-08-14,Programmatic,Facebook,Fundamental,2448.08,5.89,0.83,0.71,233859,415454,2942,85.32
2024-08-13,Programmatic,Facebook,Entreprise,121413.32,134.23,2.82,4.76,119893,904530,19792,77.59
2023-02-26,Programmatic,Amazon Ad,Mandatory,21954.66,28.39,3.12,0.91,338592,773290,17514,72.59
2023-03-13,Organic,LinkedIn,Fundamental,28182.4,37.76,1.18,3.2,79757,746387,1962,22.28
2023-06-09,Programmatic,Google Search Ads,Fundamental,3954.36,44.25,1.19,3.72,86508,89359,856,80.53
2024-12-17,Programmatic,Stack,Fundamental,23598.75,122.23,2.81,4.35,114164,193066,1328,24.48
2024-03-28,Paid Search,Google Search Ads,Optional,7411.55,50.62,2.23,2.27,63427,146428,1823,55.83
2023-10-01,Paid Search,Facebook,Diverse,10469.52,150.82,4.53,3.33,66219,69416,1214,38.61
2023-05-12,Organic,Stack,Optional,47328.24,133.53,4.16,3.21,250886,354440,4606,31.24
2023-10-10,Organic,Google Search Ads,Fundamental,8825.38,75.29,2.93,2.57,5065,117213,2324,67.68
2024-10-06,Paid Search,Google Search Ads,Diverse,41030.0,60.22,2.19,2.75,643992,681294,9558,64.06
2024-10-29,Paid Search,Amazon Ad,Fundamental,3489.44,11.75,0.52,2.26,107946,296999,622,40.28
2024-11-05,Organic,Google,Optional,49058.64,85.28,2.33,3.66,525190,575280,9088,67.8
2023-03-26,Paid Search,Google Search Ads,Seamless,3082.67,42.14,3.94,1.07,68211,73145,764,26.52
2023-01-19,Paid Search,Google Search Ads,Entreprise,3861.9,5.63,1.61,0.35,625442,685358,4491,40.7
2023-07-25,Organic,Bing,Seamless,6400.53,63.88,1.77,3.61,26372,100194,1312,74.0
2023-08-30,Paid Search,Facebook,Diverse,1944.03,4.56,1.06,0.43,405598,426522,1077,23.82
2024-08-12,Organic,LinkedIn,Seamless,1638.56,6.49,2.95,0.22,212729,252502,4291,57.61
2023-06-24,Paid Social,Google,Entreprise,18045.7,146.6,4.05,3.62,96405,123091,233,4.67
2024-10-16,Paid Search,LinkedIn,Seamless,2055.88,12.36,0.6,2.06,159038,166348,952,95.39
2024-10-13,Organic,Stack,Fundamental,79989.12,213.83,4.95,4.32,85958,374075,2301,12.43
2023-02-26,Paid Search,Google,Fundamental,7776.9,8.88,2.96,0.3,364954,875793,17467,67.38
2023-01-08,Organic,Amazon Ad,Seamless,23467.29,33.8,4.39,0.77,689755,694244,27285,89.53
2023-03-03,Programmatic,LinkedIn,Seamless,30948.75,78.99,2.01,3.93,218615,391806,6425,81.59
2023-02-18,Organic,Stack,Seamless,1738.44,16.24,1.64,0.99,52160,107076,1685,95.96
2023-10-30,Paid Search,Amazon Ad,Entreprise,19792.64,22.4,1.0,2.24,173837,883652,4016,45.45
2024-01-22,Paid Social,Bing,Seamless,12540.57,188.56,4.2,4.49,32867,66506,2727,97.64
2023-08-16,Paid Search,Stack,Fundamental,9684.15,105.46,2.63,4.01,90222,91828,337,13.95
2024-12-17,Programmatic,Google,Optional,53206.92,69.26,4.44,1.56,99479,768195,25634,75.16
2024-01-25,Paid Social,LinkedIn,Mandatory,72308.7,75.44,1.91,3.95,887828,958480,16964,92.67
2023-05-02,Paid Social,Stack,Entreprise,6137.04,146.68,4.03,3.64,22961,41841,1219,72.3
2024-06-30,Paid Social,Facebook,Seamless,29660.52,97.58,4.28,2.28,64633,303958,11674,89.74
2023-01-11,Paid Search,Amazon Ad,Mandatory,145572.85,210.04,4.72,4.45,389761,693088,21568,65.93
2023-01-22,Organic,Stack,Diverse,23049.91,78.03,2.61,2.99,78713,295390,6530,84.71
2023-10-07,Organic,Google,Fundamental,1267.23,13.35,0.84,1.59,7223,94901,628,78.8
2023-04-19,Organic,Facebook,Seamless,5811.08,6.69,1.52,0.44,322265,868927,10685,80.9
2024-06-14,Organic,LinkedIn,Diverse,44883.4,47.89,1.56,3.07,257051,937230,10421,71.28
2024-09-08,Paid Social,Google,Fundamental,79435.81,192.11,3.85,4.99,193475,413494,13885,87.22
2024-09-18,Paid Search,Bing,Seamless,20106.0,42.3,2.82,1.5,55432,475328,12253,91.41
2023-12-02,Paid Social,Google Search Ads,Diverse,14955.7,24.98,0.72,3.47,242985,598644,364,8.45
2023-10-24,Paid Social,Amazon Ad,Optional,2098.75,3.87,0.53,0.73,242380,542559,1887,65.63
2023-05-13,Paid Search,LinkedIn,Fundamental,16297.5,38.12,3.05,1.25,225058,427507,9961,76.4
2024-10-03,Paid Social,Google Search Ads,Optional,2449.2,6.96,1.16,0.6,207141,351927,1237,30.3
2024-09-28,Programmatic,LinkedIn,Entreprise,36837.93,39.04,0.95,4.11,661203,943546,3317,37.01
2023-05-11,Paid Social,Google Search Ads,Seamless,100561.22,101.88,3.6,2.83,101237,987075,28057,78.96
2024-04-03,Paid Social,Google Search Ads,Diverse,24609.6,40.32,2.24,1.8,121824,610374,11363,83.11
2024-01-18,Organic,Amazon Ad,Entreprise,50243.04,163.83,3.69,4.44,171798,306671,9383,82.92
2023-05-30,Organic,Amazon Ad,Fundamental,61438.4,114.0,3.75,3.04,371002,538935,5328,26.36
2024-10-22,Organic,Amazon Ad,Fundamental,45448.48,52.19,4.66,1.12,600361,870795,2816,6.94
2024-03-27,Paid Social,Stack,Diverse,119223.7,133.77,4.22,3.17,119027,891240,33094,87.99
2024-12-07,Paid Search,LinkedIn,Seamless,32232.96,38.3,1.33,2.88,819170,841559,7493,66.95
2024-09-30,Paid Search,Stack,Entreprise,657.5,38.89,1.48,2.63,1019,16905,239,95.6
2023-07-04,Paid Social,Google Search Ads,Seamless,6294.45,53.36,3.68,1.45,49687,117968,2470,56.9
2023-03-25,Organic,Google Search Ads,Diverse,19680.96,77.06,2.47,3.12,35852,255389,2540,40.27
2023-08-20,Programmatic,Bing,Seamless,72903.82,79.18,3.92,2.02,289331,920695,7257,20.11
2024-01-28,Paid Social,Google Search Ads,Entreprise,80385.57,182.74,3.88,4.71,417919,439891,5281,30.94
2023-03-18,Organic,Facebook,Entreprise,1313.16,29.72,0.8,3.72,23433,44191,143,40.51
2024-03-07,Programmatic,Facebook,Optional,37406.36,133.72,3.31,4.04,107938,279736,8126,87.76
2023-05-02,Paid Social,Facebook,Entreprise,106483.2,119.41,2.53,4.72,444646,891727,20575,91.2
2023-04-25,Programmatic,Google Search Ads,Fundamental,11163.6,15.43,2.45,0.63,394682,723284,9051,51.08
2024-03-09,Paid Search,LinkedIn,Seamless,22353.2,75.57,4.02,1.88,239269,295792,10787,90.72
2024-02-19,Paid Search,Google,Entreprise,13644.15,19.69,3.03,0.65,224469,692784,14815,70.58
2023-01-29,Organic,Amazon Ad,Diverse,863.94,35.67,3.0,1.19,6382,24221,333,45.87
2024-03-28,Paid Social,Google,Entreprise,109179.32,158.3,4.08,3.88,121301,689704,16020,56.93
2023-08-03,Paid Search,Stack,Optional,25383.32,52.21,2.14,2.44,223465,486131,1205,11.58
2024-02-23,Programmatic,Bing,Diverse,8926.2,18.36,2.04,0.9,425584,486210,6867,69.24
2023-03-28,Programmatic,LinkedIn,Entreprise,14496.3,20.03,0.53,3.78,401346,723611,2828,73.74
2023-04-28,Programmatic,Amazon Ad,Optional,1797.6,13.69,3.26,0.42,65237,131317,3197,74.7
2023-02-08,Paid Social,Amazon Ad,Fundamental,19684.04,33.37,2.35,1.42,154426,589886,3640,26.26
2024-06-14,Paid Social,Facebook,Mandatory,48851.6,68.35,1.43,4.78,83040,714697,4519,44.22
2023-01-03,Organic,Google Search Ads,Diverse,8853.99,26.62,3.06,0.87,166386,332599,5383,52.89
2023-11-12,Organic,Bing,Fundamental,15751.38,33.78,4.12,0.82,419810,466253,4530,23.58
2023-11-18,Paid Search,Facebook,Fundamental,49406.76,92.99,3.11,2.99,501075,531324,7745,46.87
2023-09-10,Programmatic,Amazon Ad,Mandatory,164.67,26.1,0.53,4.99,6208,6309,0,0.0
2024-09-03,Paid Search,Stack,Entreprise,7082.67,98.83,4.87,2.03,61672,71662,996,28.55
2024-02-12,Organic,Stack,Diverse,82063.08,145.32,4.57,3.18,499477,564698,7970,30.88
2024-04-29,Paid Search,Stack,Fundamental,3700.4,10.67,1.84,0.58,87343,346785,4796,75.17
2024-05-10,Programmatic,Amazon Ad,Fundamental,49654.8,78.97,4.05,1.95,370898,628760,8082,31.74
2024-08-25,Paid Social,LinkedIn,Fundamental,3714.48,4.39,0.61,0.72,829767,845776,803,15.57
2023-11-12,Programmatic,Stack,Fundamental,8424.15,53.9,4.77,1.13,63724,156303,2408,32.3
2023-05-17,Paid Search,Facebook,Mandatory,3723.34,95.96,4.12,2.33,35814,38799,1369,85.67
2024-05-09,Paid Social,Bing,Optional,3449.16,58.61,4.1,1.43,33908,58853,117,4.85
2024-12-01,Organic,Facebook,Mandatory,4954.3,43.73,0.91,4.81,89076,113285,967,93.88
2023-10-21,Paid Search,LinkedIn,Fundamental,17552.5,36.89,2.17,1.7,144787,475812,6025,58.35
2023-11-12,Organic,Bing,Mandatory,3345.12,36.01,0.87,4.14,7159,92902,97,12.0
2023-03-15,Programmatic,Google,Entreprise,64897.56,86.11,3.68,2.34,185529,753664,12847,46.32
2023-09-16,Paid Search,Bing,Entreprise,50624.91,99.51,3.1,3.21,29828,508742,4826,30.6
2024-04-08,Paid Social,Google,Fundamental,48794.75,137.74,3.88,3.55,121388,354253,878,6.39
2024-03-26,Paid Social,Google Search Ads,Seamless,15838.65,32.94,1.08,3.05,318443,480893,1109,21.36
2023-10-03,Paid Social,Amazon Ad,Entreprise,86055.2,139.21,4.52,3.08,109653,618150,14593,52.23
2023-01-19,Organic,LinkedIn,Entreprise,5830.0,18.12,1.71,1.06,213954,321676,4629,84.16
2024-11-12,Organic,Google,Entreprise,4270.35,102.01,2.46,4.15,12100,41864,427,41.5
2023-03-02,Paid Search,LinkedIn,Diverse,6688.0,39.66,2.61,1.52,136286,168615,3267,74.25
2024-12-28,Paid Social,Facebook,Optional,14746.68,117.44,2.51,4.68,58415,125564,586,18.6
2024-03-28,Programmatic,Google Search Ads,Fundamental,63067.4,120.33,2.76,4.36,297406,524107,7488,51.77
2024-08-10,Paid Social,LinkedIn,Optional,5742.25,23.19,1.04,2.23,169260,247624,275,10.68
2024-04-03,Paid Search,Stack,Entreprise,14032.85,25.87,3.98,0.65,323294,542456,7295,33.79
2024-08-11,Organic,Google Search Ads,Seamless,19237.6,28.37,0.82,3.46,541762,678106,573,10.31
2024-10-18,Organic,Bing,Diverse,16307.5,57.62,4.61,1.25,70623,283010,1003,7.69
2023-10-31,Programmatic,Bing,Diverse,56738.01,70.77,1.81,3.91,675271,801740,6804,46.89
2024-10-14,Programmatic,Facebook,Optional,12079.08,12.82,4.93,0.26,764041,942370,27389,58.95
2024-04-27,Organic,LinkedIn,Entreprise,26043.71,31.32,1.38,2.27,701290,831445,218,1.9
2024-03-22,Paid Search,Amazon Ad,Entreprise,12339.03,69.63,1.67,4.17,7489,177204,2530,85.5
2023-04-23,Organic,Bing,Seamless,18968.31,24.99,0.58,4.31,49978,758941,476,10.82
2023-04-01,Paid Search,LinkedIn,Entreprise,11652.0,18.96,0.79,2.4,65566,614673,4541,93.53
2023-01-26,Paid Social,Amazon Ad,Fundamental,36228.15,85.93,3.08,2.79,306117,421607,1497,11.53
2023-06-02,Paid Social,Google,Diverse,11781.85,80.49,1.94,4.15,11671,146385,1683,59.28
2024-05-19,Programmatic,Bing,Entreprise,6446.51,55.15,4.21,1.31,13382,116895,2664,54.14
2024-01-23,Paid Social,Stack,Fundamental,1708.44,20.01,4.35,0.46,78442,85383,1859,50.05
2023-10-04,Organic,Stack,Fundamental,17833.97,39.08,1.87,2.09,73707,456343,3427,40.16
2023-01-19,Organic,Google,Diverse,44208.71,97.64,2.03,4.81,211136,452761,4430,48.2
2024-07-01,Paid Search,Facebook,Optional,12464.41,12.63,3.08,0.41,832563,987067,12036,39.59
2024-02-26,Organic,Stack,Mandatory,6681.25,12.1,4.84,0.25,524947,552179,13110,49.06
2023-06-06,Organic,Google Search Ads,Seamless,2039.4,7.13,1.62,0.44,28531,286121,1172,25.29
2023-04-04,Paid Search,Google Search Ads,Optional,20679.9,47.55,1.64,2.9,57668,434864,3636,50.99
2023-10-24,Paid Social,LinkedIn,Mandatory,6854.4,11.66,0.81,1.44,433282,587740,2806,58.95
2024-04-13,Programmatic,Google Search Ads,Optional,48797.02,109.14,4.15,2.63,83839,447093,13204,71.17
2023-05-26,Paid Social,Google Search Ads,Mandatory,7775.46,12.61,0.53,2.38,413142,616591,491,15.03
2023-09-06,Organic,LinkedIn,Mandatory,410.7,182.37,4.93,3.7,1995,2252,93,83.78
2023-05-10,Paid Social,Facebook,Optional,48683.68,60.42,2.85,2.12,281092,805775,1314,5.72
2023-10-06,Paid Search,Amazon Ad,Diverse,18655.88,28.91,3.96,0.73,641228,645363,2903,11.36
2023-12-27,Programmatic,Facebook,Seamless,7801.95,20.86,3.21,0.65,297137,373931,8958,74.63
2023-02-22,Organic,Google,Diverse,114847.1,133.21,3.21,4.15,837878,862119,5198,18.78
2023-09-19,Organic,Amazon Ad,Mandatory,98303.35,122.24,4.23,2.89,98806,804158,30335,89.18
2023-12-08,Paid Social,Bing,Fundamental,21811.0,23.3,2.33,1.0,500557,936121,17918,82.15
2024-06-17,Paid Search,Amazon Ad,Entreprise,11381.72,20.78,4.24,0.49,531490,547837,11948,51.44
2024-02-25,Organic,Facebook,Seamless,14459.9,15.21,0.67,2.27,700045,950816,2811,44.13
2024-12-24,Programmatic,Bing,Diverse,40361.25,58.87,1.57,3.75,88677,685596,193,1.79
2024-03-19,Organic,Amazon Ad,Seamless,10520.6,28.7,0.7,4.1,307864,366613,832,32.42
2024-11-11,Paid Search,Amazon Ad,Entreprise,79974.05,80.52,2.64,3.05,424284,993227,25885,98.72
2024-06-09,Paid Social,Google Search Ads,Optional,2412.72,2.81,1.04,0.27,692644,859284,5948,66.56
2023-10-24,Programmatic,Amazon Ad,Fundamental,42794.8,96.27,2.9,3.32,415862,444516,11670,90.54
2024-09-27,Programmatic,Bing,Diverse,93210.44,96.87,3.97,2.44,397535,962250,3180,8.32
2024-04-15,Organic,Google,Seamless,8694.0,11.02,0.63,1.75,537034,788573,3230,65.02
2023-04-10,Organic,Amazon Ad,Mandatory,10551.65,19.28,1.33,1.45,149526,547198,4287,58.91
2023-06-20,Paid Search,LinkedIn,Optional,137844.91,143.95,3.15,4.57,519217,957566,11785,39.07
2024-09-21,Programmatic,LinkedIn,Diverse,16503.65,27.71,2.41,1.15,71303,595513,1760,12.26
2024-09-25,Paid Search,Google Search Ads,Mandatory,12979.68,21.31,4.44,0.48,534645,609037,1450,5.36
2023-08-14,Paid Search,Amazon Ad,Seamless,157718.88,162.76,4.11,3.96,492768,969055,5976,15.0
2023-01-20,Paid Social,Bing,Diverse,17214.12,24.63,0.51,4.83,220592,698829,2851,79.99
2023-11-14,Paid Search,Google Search Ads,Optional,54620.16,101.12,3.95,2.56,92106,540158,15654,73.37
2024-10-25,Paid Search,Facebook,Fundamental,3679.94,136.66,2.89,4.73,20845,26927,280,35.99
2024-12-19,Paid Search,Google Search Ads,Fundamental,44112.85,102.58,2.38,4.31,324240,430045,6813,66.57
2023-09-22,Organic,Google Search Ads,Diverse,6957.25,188.59,4.44,4.25,4215,36890,1218,74.4
2024-07-13,Paid Social,Amazon Ad,Seamless,44380.31,194.3,3.99,4.87,157420,228411,7646,83.9
2024-10-24,Paid Social,Facebook,Seamless,9739.12,30.65,3.88,0.79,58345,317743,3801,30.83
2024-07-23,Organic,Google Search Ads,Seamless,2718.9,141.54,4.97,2.85,2497,19210,219,22.96
2024-07-30,Paid Social,Bing,Diverse,99391.6,107.31,2.19,4.9,117478,926214,6070,29.93
2023-10-02,Paid Search,Bing,Seamless,34129.35,77.76,3.2,2.43,413485,438910,1984,14.13
2024-06-17,Programmatic,Bing,Optional,18091.57,26.89,2.26,1.19,595686,672727,9578,63.0
2024-11-10,Paid Search,Google,Mandatory,3830.64,13.2,1.0,1.32,79205,290254,1290,44.45
2023-01-23,Organic,Facebook,Mandatory,4990.93,18.38,0.71,2.59,120175,271528,1305,67.72
2023-01-31,Organic,Facebook,Seamless,70279.26,93.83,2.34,4.01,592786,749016,7281,41.54
2023-12-05,Paid Search,Bing,Seamless,17215.52,17.95,1.35,1.33,351967,958866,9946,76.84
2024-03-30,Paid Search,Google Search Ads,Optional,40512.92,86.38,3.01,2.87,50951,468985,2698,19.11
2023-04-18,Organic,Amazon Ad,Seamless,81694.62,101.75,3.16,3.22,496595,802899,1092,4.3
2024-02-21,Programmatic,Google,Seamless,67147.97,145.39,4.19,3.47,162514,461855,10132,52.36
2023-10-04,Programmatic,Google Search Ads,Diverse,138419.48,173.34,4.05,4.28,306688,798564,342,1.06
2023-11-04,Paid Social,Google Search Ads,Diverse,35103.6,44.35,1.76,2.52,623487,791523,3874,27.81
2023-09-22,Paid Social,Stack,Diverse,93484.56,143.09,4.31,3.32,212410,653335,674,2.39
2023-01-01,Paid Social,Google,Optional,44371.35,48.62,3.22,1.51,671041,912608,16470,56.05
2024-01-15,Programmatic,LinkedIn,Fundamental,12680.5,24.85,0.71,3.5,426088,510380,3488,96.27
2024-03-28,Paid Search,Bing,Mandatory,1917.84,10.61,0.58,1.83,24542,180753,80,7.63
2023-05-31,Paid Search,LinkedIn,Mandatory,48394.16,67.97,2.88,2.36,215561,712022,10809,52.71
2024-04-18,Organic,Facebook,Seamless,10772.05,51.25,1.04,4.93,93250,210175,272,12.45
2024-02-26,Paid Social,Google Search Ads,Diverse,16396.8,33.15,2.96,1.12,145597,494616,3492,23.85
2023-07-19,Paid Search,LinkedIn,Seamless,9603.84,24.1,1.47,1.64,206631,398428,4042,69.02
